frame,hand_index,hand_landmark_index,hand_x,hand_y,hand_z,pose_landmark_index,pose_x,pose_y,pose_z
48,0,12,0.3753393590450287,0.6124350428581238,-0.06321340054273605,,,,
48,0,13,0.3103671669960022,0.5805325508117676,-0.03673915937542915,,,,
48,0,14,0.33559709787368774,0.59969562292099,-0.05205168575048447,,,,
48,0,15,0.35068994760513306,0.6157500743865967,-0.0571027472615242,,,,
48,0,16,0.36016184091567993,0.6265382170677185,-0.061877671629190445,,,,
48,0,17,0.2974313795566559,0.6038551926612854,-0.04446280375123024,,,,
48,0,18,0.3165687024593353,0.6169143319129944,-0.05601716786623001,,,,
48,0,19,0.3332054615020752,0.6266508102416992,-0.0585712231695652,,,,
48,0,20,0.3436589539051056,0.6321832537651062,-0.060952432453632355,,,,
48,,,,,,0,0.524561882019043,0.32159802317619324,-1.312516212463379
48,,,,,,1,0.5461058020591736,0.2806240916252136,-1.258991003036499
48,,,,,,2,0.5634850263595581,0.2806112468242645,-1.2601852416992188
48,,,,,,3,0.5767182111740112,0.2814478278160095,-1.2600667476654053
48,,,,,,4,0.503000795841217,0.280693918466568,-1.2553503513336182
48,,,,,,5,0.48835378885269165,0.2810017764568329,-1.2563073635101318
48,,,,,,6,0.474168062210083,0.2809571623802185,-1.2572873830795288
48,,,,,,7,0.5994330048561096,0.2956715524196625,-0.9019272923469543
48,,,,,,8,0.4577121138572693,0.2950969934463501,-0.8869628310203552
48,,,,,,9,0.5497526526451111,0.3562687337398529,-1.1701483726501465
48,,,,,,10,0.4969343841075897,0.35680529475212097,-1.1706024408340454
48,,,,,,11,0.6967692971229553,0.5190886855125427,-0.6749517321586609
48,,,,,,12,0.3606436252593994,0.49276626110076904,-0.6820709109306335
48,,,,,,13,0.7211498022079468,0.7989078164100647,-0.757789134979248
48,,,,,,14,0.2896701693534851,0.780850887298584,-1.1944726705551147
48,,,,,,15,0.6453202962875366,1.0149179697036743,-1.1819151639938354
48,,,,,,16,0.3366314172744751,0.6277204751968384,-2.072484016418457
48,,,,,,23,0.6109247207641602,0.9460238218307495,0.0017460198141634464
48,,,,,,24,0.3956226408481598,0.9354148507118225,-0.0017602083971723914
49,0,0,0.36049148440361023,0.6497332453727722,2.582482894197824e-09,,,,
49,0,1,0.3860986530780792,0.6314840316772461,-0.01564825139939785,,,,
49,0,2,0.4037221670150757,0.6054582595825195,-0.03423919156193733,,,,
49,0,3,0.4121454358100891,0.5852263569831848,-0.050379570573568344,,,,
49,0,4,0.4181467890739441,0.5682263374328613,-0.06626072525978088,,,,
49,0,5,0.3633229434490204,0.5784184336662292,-0.05158458277583122,,,,
49,0,6,0.3833325207233429,0.5897067189216614,-0.0674307644367218,,,,
49,0,7,0.3996821641921997,0.6180087327957153,-0.07220776379108429,,,,
49,0,8,0.4091082215309143,0.6356576085090637,-0.07646460086107254,,,,
49,0,9,0.3388337194919586,0.5953845381736755,-0.05549696832895279,,,,
49,0,10,0.3646605312824249,0.6154734492301941,-0.07448206096887589,,,,
49,0,11,0.3851372301578522,0.6406422853469849,-0.07556724548339844,,,,
49,0,12,0.39543551206588745,0.6559708118438721,-0.07861895859241486,,,,
49,0,13,0.3234437108039856,0.6185953617095947,-0.05767098441720009,,,,
49,0,14,0.3482179641723633,0.6400458812713623,-0.07409132272005081,,,,
49,0,15,0.3678555190563202,0.6577700972557068,-0.07102430611848831,,,,
49,0,16,0.37728431820869446,0.6659553050994873,-0.07048968970775604,,,,
49,0,17,0.3146860599517822,0.6418174505233765,-0.06091110780835152,,,,
49,0,18,0.3325729966163635,0.659724235534668,-0.07276681065559387,,,,
49,0,19,0.34884047508239746,0.6706611514091492,-0.07138973474502563,,,,
49,0,20,0.3562307357788086,0.6736392378807068,-0.07108616083860397,,,,
49,,,,,,0,0.5250716209411621,0.32150495052337646,-1.3073241710662842
49,,,,,,1,0.5470097661018372,0.2802985906600952,-1.2540558576583862
49,,,,,,2,0.5646178722381592,0.2803906202316284,-1.255245327949524
49,,,,,,3,0.5777499675750732,0.2812960147857666,-1.2551262378692627
49,,,,,,4,0.5031635761260986,0.28022149205207825,-1.249508023262024
49,,,,,,5,0.4884587824344635,0.2805730700492859,-1.2504650354385376
49,,,,,,6,0.4743214547634125,0.2806406617164612,-1.2514476776123047
49,,,,,,7,0.5999838709831238,0.2956385612487793,-0.9016387462615967
49,,,,,,8,0.45780012011528015,0.2947536110877991,-0.881987988948822
49,,,,,,9,0.5501662492752075,0.3562568724155426,-1.1663053035736084
49,,,,,,10,0.4972018301486969,0.35636430978775024,-1.1655901670455933
49,,,,,,11,0.6965532898902893,0.5191976428031921,-0.6691731810569763
49,,,,,,12,0.36054009199142456,0.49687543511390686,-0.6778941750526428
49,,,,,,13,0.7211368083953857,0.7989256381988525,-0.7627666592597961
49,,,,,,14,0.28316622972488403,0.783536434173584,-1.189424753189087
49,,,,,,15,0.645139753818512,1.0102096796035767,-1.2135661840438843
49,,,,,,16,0.3417474329471588,0.6555295586585999,-2.064258337020874
49,,,,,,23,0.610866904258728,0.9475603103637695,0.001598884235136211
49,,,,,,24,0.3952322006225586,0.9388003945350647,-0.0016136938938871026
50,0,0,0.3669653832912445,0.6552165150642395,4.601490743993963e-09,,,,
50,0,1,0.39613327383995056,0.6490926742553711,-0.016817782074213028,,,,
50,0,2,0.4173670709133148,0.6400178074836731,-0.03259597718715668,,,,
50,0,3,0.4306064546108246,0.6330168843269348,-0.0452858991920948,,,,
50,0,4,0.44169554114341736,0.6282845139503479,-0.05838071554899216,,,,
50,0,5,0.3902326822280884,0.6270762085914612,-0.04652643948793411,,,,
50,0,6,0.407623827457428,0.6478124856948853,-0.061735231429338455,,,,
50,0,7,0.4261091947555542,0.6717408299446106,-0.06892022490501404,,,,
50,0,8,0.43813085556030273,0.6888587474822998,-0.07417749613523483,,,,
50,0,9,0.3664475679397583,0.6408939361572266,-0.046247947961091995,,,,
50,0,10,0.3820478618144989,0.6597710251808167,-0.06777338683605194,,,,
50,0,11,0.40666380524635315,0.6907332539558411,-0.07627815008163452,,,,
50,0,12,0.4224463999271393,0.715028703212738,-0.08321698009967804,,,,
50,0,13,0.3450149595737457,0.653740644454956,-0.044112399220466614,,,,
50,0,14,0.35349249839782715,0.6740126609802246,-0.063759945333004,,,,
50,0,15,0.380201131105423,0.7035531997680664,-0.07139192521572113,,,,
50,0,16,0.3996039628982544,0.7250401377677917,-0.07663916051387787,,,,
50,0,17,0.32826969027519226,0.6652843952178955,-0.042229585349559784,,,,
50,0,18,0.3277200758457184,0.6809380054473877,-0.0582180880010128,,,,
50,0,19,0.33654704689979553,0.6992536783218384,-0.06515362858772278,,,,
50,0,20,0.3422442376613617,0.7124374508857727,-0.07040782272815704,,,,
50,,,,,,0,0.5255625247955322,0.32050248980522156,-1.3400830030441284
50,,,,,,1,0.5476210117340088,0.27949258685112,-1.2839136123657227
50,,,,,,2,0.5651925802230835,0.27982866764068604,-1.2850199937820435
50,,,,,,3,0.5783631801605225,0.28090640902519226,-1.2848831415176392
50,,,,,,4,0.5034973621368408,0.27866658568382263,-1.2771557569503784
50,,,,,,5,0.488690048456192,0.2789781987667084,-1.2781120538711548
50,,,,,,6,0.4745413064956665,0.2793430685997009,-1.2790881395339966
50,,,,,,7,0.6001548767089844,0.2955317795276642,-0.9150504469871521
50,,,,,,8,0.4579567611217499,0.29343709349632263,-0.8871610760688782
50,,,,,,9,0.5507527589797974,0.3555160164833069,-1.1941192150115967
50,,,,,,10,0.4974583685398102,0.35387903451919556,-1.1899633407592773
50,,,,,,11,0.6964579820632935,0.5193861126899719,-0.6744384169578552
50,,,,,,12,0.36063671112060547,0.500403881072998,-0.676557183265686
50,,,,,,13,0.7209989428520203,0.7986500859260559,-0.8303735852241516
50,,,,,,14,0.27736201882362366,0.7830114364624023,-1.188130259513855
50,,,,,,15,0.6449602842330933,1.0033732652664185,-1.355032205581665
50,,,,,,16,0.3457382023334503,0.6777244806289673,-2.1302034854888916
50,,,,,,23,0.6109484434127808,0.95008784532547,0.00048618900473229587
50,,,,,,24,0.39372196793556213,0.942020058631897,-0.000525411160197109
51,0,0,0.3373474180698395,0.7014533281326294,4.03656130743002e-09,,,,
51,0,1,0.3787275552749634,0.6909458637237549,0.010343991219997406,,,,
51,0,2,0.42558586597442627,0.6922779679298401,-7.397557055810466e-05,,,,
51,0,3,0.4573732912540436,0.6964532136917114,-0.012491467408835888,,,,
51,0,4,0.4759899079799652,0.6964625120162964,-0.024666158482432365,,,,
51,0,5,0.42441460490226746,0.6969248056411743,-0.03582204878330231,,,,
51,0,6,0.4559022784233093,0.7382231950759888,-0.04934275522828102,,,,
51,0,7,0.47331419587135315,0.7639515399932861,-0.050479426980018616,,,,
51,0,8,0.4847661256790161,0.7832314968109131,-0.049974262714385986,,,,
51,0,9,0.4029809832572937,0.7127518653869629,-0.048447124660015106,,,,
51,0,10,0.43850743770599365,0.764485776424408,-0.062200479209423065,,,,
51,0,11,0.44075483083724976,0.7705360054969788,-0.051662273705005646,,,,
51,0,12,0.4357362985610962,0.7665315270423889,-0.04318389669060707,,,,
51,0,13,0.3806672990322113,0.7308201789855957,-0.05751311406493187,,,,
51,0,14,0.41804832220077515,0.778035044670105,-0.0638551414012909,,,,
51,0,15,0.418161004781723,0.7805064916610718,-0.043394096195697784,,,,
51,0,16,0.41100603342056274,0.7736721634864807,-0.029258713126182556,,,,
51,0,17,0.35909557342529297,0.7483513951301575,-0.06644757837057114,,,,
51,0,18,0.391830176115036,0.7857000231742859,-0.06576047092676163,,,,
51,0,19,0.3944324254989624,0.7859477996826172,-0.05031541362404823,,,,
51,0,20,0.3902142643928528,0.7798011302947998,-0.039444975554943085,,,,
51,,,,,,0,0.5258623957633972,0.31902509927749634,-1.2558954954147339
51,,,,,,1,0.5482363700866699,0.2785588800907135,-1.1971100568771362
51,,,,,,2,0.5656557679176331,0.27918505668640137,-1.1980750560760498
51,,,,,,3,0.5788464546203613,0.28053179383277893,-1.1978553533554077
51,,,,,,4,0.5042434334754944,0.27718305587768555,-1.1911836862564087
51,,,,,,5,0.48953473567962646,0.2775065302848816,-1.1921101808547974
51,,,,,,6,0.4752848148345947,0.27821189165115356,-1.193068027496338
51,,,,,,7,0.6005589962005615,0.2954943776130676,-0.8351551294326782
51,,,,,,8,0.4586092531681061,0.29277774691581726,-0.8104735612869263
51,,,,,,9,0.5510016679763794,0.3538786768913269,-1.1145224571228027
51,,,,,,10,0.4976857006549835,0.35061538219451904,-1.1117457151412964
51,,,,,,11,0.6962792277336121,0.5193856358528137,-0.6097623705863953
51,,,,,,12,0.3611551821231842,0.5015628337860107,-0.6192686557769775
51,,,,,,13,0.720361590385437,0.7964791655540466,-0.767818808555603
51,,,,,,14,0.27755001187324524,0.7753853797912598,-1.0711787939071655
51,,,,,,15,0.6452484726905823,0.9927019476890564,-1.2632309198379517
51,,,,,,16,0.35050296783447266,0.6940264105796814,-1.9566028118133545
51,,,,,,23,0.6109394431114197,0.9500627517700195,0.003604605095461011
51,,,,,,24,0.3919958770275116,0.9415121078491211,-0.0036997986026108265
52,0,0,0.36081409454345703,0.7410115003585815,4.609569614899556e-09,,,,
52,0,1,0.4034080505371094,0.7351734042167664,0.009622798301279545,,,,
52,0,2,0.44909974932670593,0.7442950010299683,0.0019332565134391189,,,,
52,0,3,0.4800044894218445,0.760010838508606,-0.007421177811920643,,,,
52,0,4,0.4960672855377197,0.7735623717308044,-0.01697005331516266,,,,
52,0,5,0.4474872052669525,0.7578445672988892,-0.031778279691934586,,,,
52,0,6,0.4755512773990631,0.800938069820404,-0.04067862778902054,,,,
52,0,7,0.489825576543808,0.8276938796043396,-0.039190277457237244,,,,
52,0,8,0.49777573347091675,0.847237765789032,-0.03719659894704819,,,,
52,0,9,0.4260583221912384,0.7751988768577576,-0.042203500866889954,,,,
52,0,10,0.4577525854110718,0.8261793851852417,-0.050281088799238205,,,,
52,0,11,0.4653712809085846,0.8372646570205688,-0.039926543831825256,,,,
52,0,12,0.46335309743881226,0.8377984166145325,-0.03239605575799942,,,,
52,0,13,0.40310877561569214,0.7921033501625061,-0.0490584522485733,,,,
52,0,14,0.43719810247421265,0.8370807766914368,-0.05169575661420822,,,,
52,0,15,0.4425368010997772,0.8427705764770508,-0.03458093851804733,,,,
52,0,16,0.4379787743091583,0.8395788073539734,-0.02324107103049755,,,,
52,0,17,0.38007059693336487,0.8072304129600525,-0.05564465373754501,,,,
52,0,18,0.40917009115219116,0.84169602394104,-0.05285345017910004,,,,
52,0,19,0.41401800513267517,0.8416294455528259,-0.03923805058002472,,,,
52,0,20,0.41024157404899597,0.8360751867294312,-0.029897218570113182,,,,
52,1,0,0.3469972610473633,0.7367079854011536,-3.396835035474055e-09,,,,
52,1,1,0.3951125741004944,0.726563572883606,0.006811880972236395,,,,
52,1,2,0.44164764881134033,0.7355135083198547,0.000842808629386127,,,,
52,1,3,0.4753170311450958,0.7527101039886475,-0.006609631236642599,,,,
52,1,4,0.49945396184921265,0.7641000747680664,-0.013735036365687847,,,,
52,1,5,0.44385120272636414,0.754946768283844,-0.019528387114405632,,,,
52,1,6,0.47313135862350464,0.7930923700332642,-0.02470760978758335,,,,
52,1,7,0.49039560556411743,0.8201854228973389,-0.024215178564190865,,,,
52,1,8,0.5009104609489441,0.8417377471923828,-0.023725004866719246,,,,
52,1,9,0.42482370138168335,0.7721234560012817,-0.02692982368171215,,,,
52,1,10,0.4556210935115814,0.816157341003418,-0.030711788684129715,,,,
52,1,11,0.46224430203437805,0.8257797360420227,-0.023076651617884636,,,,
52,1,12,0.4612061381340027,0.826836109161377,-0.017825141549110413,,,,
52,1,13,0.4028366804122925,0.7868238687515259,-0.03188605606555939,,,,
52,1,14,0.43477579951286316,0.8262472748756409,-0.030798261985182762,,,,
52,1,15,0.4389173984527588,0.831501305103302,-0.01677412912249565,,,,
52,1,16,0.4354695975780487,0.8284428119659424,-0.00804154947400093,,,,
52,1,17,0.3801225423812866,0.7990771532058716,-0.036874592304229736,,,,
52,1,18,0.40556252002716064,0.8295486569404602,-0.031474318355321884,,,,
52,1,19,0.4107573330402374,0.8317227363586426,-0.019904807209968567,,,,
52,1,20,0.4106796681880951,0.8286905884742737,-0.012307160533964634,,,,
52,,,,,,0,0.5264065265655518,0.31658995151519775,-1.2251108884811401
52,,,,,,1,0.5489415526390076,0.27739009261131287,-1.1674249172210693
52,,,,,,2,0.5662595629692078,0.2784106731414795,-1.1683577299118042
52,,,,,,3,0.5796416997909546,0.2801152169704437,-1.1681567430496216
52,,,,,,4,0.5052661895751953,0.27504047751426697,-1.1607028245925903
52,,,,,,5,0.49059057235717773,0.2752697467803955,-1.1616052389144897
52,,,,,,6,0.47622254490852356,0.2764700651168823,-1.162575602531433
52,,,,,,7,0.6012629866600037,0.2954644560813904,-0.8144916892051697
52,,,,,,8,0.4588609039783478,0.2919158339500427,-0.7863317728042603
52,,,,,,9,0.5516416430473328,0.35225236415863037,-1.08783757686615
52,,,,,,10,0.4978296160697937,0.34844034910202026,-1.0842947959899902
52,,,,,,11,0.6963114738464355,0.5196852087974548,-0.6006566882133484
52,,,,,,12,0.3617730438709259,0.5021964907646179,-0.608280599117279
52,,,,,,13,0.7201002836227417,0.7951832413673401,-0.751991331577301
52,,,,,,14,0.27649834752082825,0.7652381658554077,-1.0351660251617432
52,,,,,,15,0.6459149122238159,0.9920406341552734,-1.2339388132095337
52,,,,,,16,0.3568657338619232,0.729402482509613,-1.8775742053985596
52,,,,,,23,0.6099010109901428,0.950045108795166,0.006206580903381109
52,,,,,,24,0.38873887062072754,0.9409130215644836,-0.006403312552720308
